schema_version,feature_id,airport_id,feature_type,status_raw,feature_name,access_mode,access_minutes,latitude_wgs84,longitude_wgs84,distance_km,walk_minutes,bicycle_minutes,car_minutes,recommended_mode,recommended_minutes,verified_target_name,source,data_checked_at
1.2,LIPV:city,LIPV,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LIPV:beach,LIPV,beach,Ja,Spiaggia Lido di Venezia,Fahrrad,9,45.414239,12.377305,1.82,28,9,3,Fahrrad,9,Spiaggia Lido di Venezia,https://www.veneziaunica.it/,2026-08-02
1.2,LIPV:lake,LIPV,lake,Nein,,,,,,,,,,,,,https://www.veneziaunica.it/,2026-08-02
1.2,LIPV:mountain,LIPV,mountain,Nein,,,,,,,,,,,,,https://www.veneziaunica.it/,2026-08-02
1.2,LIPV:wellness,LIPV,wellness,Nein,,,,,,,,,,,,,https://www.veneziaunica.it/,2026-08-02
1.2,LIRJ:techstop,LIRJ,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LIRJ:breakfast,LIRJ,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LIRJ:city,LIRJ,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LIRJ:beach,LIRJ,beach,Ja,Marina di Campo Beach,Fahrrad,8,42.745865,10.235704,1.63,26,8,2,Fahrrad,8,Marina di Campo Beach,https://www.visitelba.info/,2026-08-02
1.2,LIRJ:lake,LIRJ,lake,Nein,,,,,,,,,,,,,https://www.visitelba.info/,2026-08-02
1.2,LIRJ:mountain,LIRJ,mountain,Ja,Cabinovia Monte Capanne,Fahrrad,34,42.785512,10.166926,6.55,102,34,10,Fahrrad,34,Cabinovia Monte Capanne,https://www.visitelba.info/,2026-08-02
1.2,LIRJ:wellness,LIRJ,wellness,Grenzfall,"Hotel Hermitage, La Biodola",Fahrrad,25,42.798771,10.26673,4.82,75,25,7,Fahrrad,25,"Hotel Hermitage, La Biodola",https://www.visitelba.info/,2026-08-02
1.2,LJBL:techstop,LJBL,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LJBL:breakfast,LJBL,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LJBL:city,LJBL,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LJBL:beach,LJBL,beach,Nein,,,,,,,,,,,,,https://www.bled.si/en/,2026-08-02
1.2,LJBL:lake,LJBL,lake,Ja,"Badeplatz Mala Zaka, Bleder See",Fahrrad,36,46.367328,14.085805,6.85,107,36,10,Fahrrad,36,"Badeplatz Mala Zaka, Bleder See",https://www.bled.si/en/,2026-08-02
1.2,LJBL:mountain,LJBL,mountain,Ja,Klamm Vintgar,Fahrrad,41,46.393593,14.08566,7.87,123,41,12,Fahrrad,41,Klamm Vintgar,https://www.bled.si/en/,2026-08-02
1.2,LJBL:wellness,LJBL,wellness,Ja,"Rikli Balance Hotel, Bled",Fahrrad,26,46.365683,14.109345,5.04,79,26,8,Fahrrad,26,"Rikli Balance Hotel, Bled",https://www.bled.si/en/,2026-08-02
1.2,LJBO:techstop,LJBO,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LJBO:breakfast,LJBO,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LJBO:city,LJBO,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LJBO:beach,LJBO,beach,Nein,,,,,,,,,,,,,https://www.bovec-airport.com/,2026-08-02
1.2,LJBO:lake,LJBO,lake,Nein,,,,,,,,,,,,,https://www.bovec-airport.com/,2026-08-02
1.2,LJBO:mountain,LJBO,mountain,Ja,Boka-Wasserfall / Soča-Tal,Fahrrad,23,46.318218,13.494944,4.48,70,23,7,Fahrrad,23,Boka-Wasserfall / Soča-Tal,https://www.bovec-airport.com/,2026-08-02
1.2,LJBO:wellness,LJBO,wellness,Nein,,,,,,,,,,,,,https://www.bovec-airport.com/,2026-08-02
1.2,LJMB:techstop,LJMB,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LJMB:breakfast,LJMB,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LJMB:city,LJMB,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LJMB:beach,LJMB,beach,Nein,,,,,,,,,,,,,https://www.visitmaribor.si/en/,2026-08-02
1.2,LJMB:lake,LJMB,lake,Nein,,,,,,,,,,,,,https://www.visitmaribor.si/en/,2026-08-02
1.2,LJMB:mountain,LJMB,mountain,Ja,"Pohorje-Seilbahn, Talstation Maribor",Auto,14,46.532931,15.599245,8.9,139,46,14,Auto,14,"Pohorje-Seilbahn, Talstation Maribor",https://www.visitmaribor.si/en/,2026-08-02
1.2,LJMB:wellness,LJMB,wellness,Ja,"Hotel Habakuk, Maribor",Auto,13,46.533202,15.6011,8.82,138,46,13,Auto,13,"Hotel Habakuk, Maribor",https://www.visitmaribor.si/en/,2026-08-02
1.2,LJPZ:techstop,LJPZ,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LJPZ:breakfast,LJPZ,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LJPZ:city,LJPZ,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LJPZ:beach,LJPZ,beach,Ja,Plaža Portorož,Fahrrad,24,45.512352,13.594479,4.62,72,24,7,Fahrrad,24,Plaža Portorož,https://www.portoroz.si/en/,2026-08-02
1.2,LJPZ:lake,LJPZ,lake,Nein,,,,,,,,,,,,,https://www.portoroz.si/en/,2026-08-02
1.2,LJPZ:mountain,LJPZ,mountain,Nein,,,,,,,,,,,,,https://www.portoroz.si/en/,2026-08-02
1.2,LJPZ:wellness,LJPZ,wellness,Ja,Spa-Promenade Portorož,Fahrrad,24,45.512352,13.594479,4.62,72,24,7,Fahrrad,24,Spa-Promenade Portorož,https://www.portoroz.si/en/,2026-08-02
1.2,LKKV:techstop,LKKV,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LKKV:breakfast,LKKV,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LKKV:city,LKKV,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LKKV:beach,LKKV,beach,Nein,,,,,,,,,,,,,https://www.karlovyvary.cz/en,2026-08-02
1.2,LKKV:lake,LKKV,lake,Nein,,,,,,,,,,,,,https://www.karlovyvary.cz/en,2026-08-02
1.2,LKKV:mountain,LKKV,mountain,Ja,"Aussichtsturm Diana, Kurwald",Fahrrad,18,50.218978,12.87228,3.53,55,18,5,Fahrrad,18,"Aussichtsturm Diana, Kurwald",https://www.karlovyvary.cz/en,2026-08-02
1.2,LKKV:wellness,LKKV,wellness,Ja,Thermalkolonnade Karlovy Vary,Fahrrad,16,50.222712,12.883365,3.15,49,16,5,Fahrrad,16,Thermalkolonnade Karlovy Vary,https://www.karlovyvary.cz/en,2026-08-02
1.2,LOGM:techstop,LOGM,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LOGM:breakfast,LOGM,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LOGM:city,LOGM,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LOGM:beach,LOGM,beach,Nein,,,,,,,,,,,,,https://www.mariazell.at/sommer/der-erlaufsee/,2026-08-02
1.2,LOGM:lake,LOGM,lake,Ja,Badestrand Erlaufsee,Fahrrad,11,47.790041,15.279604,2.17,34,11,3,Fahrrad,11,Badestrand Erlaufsee,https://www.mariazell.at/sommer/der-erlaufsee/,2026-08-02
1.2,LOGM:mountain,LOGM,mountain,Ja,Mariazeller Bürgeralpe,Fahrrad,13,47.775379,15.316539,2.41,38,13,4,Fahrrad,13,Mariazeller Bürgeralpe,https://www.mariazell.at/sommer/der-erlaufsee/,2026-08-02
1.2,LOGM:wellness,LOGM,wellness,Nein,,,,,,,,,,,,,https://www.mariazell.at/sommer/der-erlaufsee/,2026-08-02
1.2,LOGO:techstop,LOGO,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LOGO:breakfast,LOGO,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LOGO:city,LOGO,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LOGO:beach,LOGO,beach,Nein,,,,,,,,,,,,,https://www.sportsarea.at/,2026-08-02
1.2,LOGO:lake,LOGO,lake,Nein,,,,,,,,,,,,,https://www.sportsarea.at/,2026-08-02
1.2,LOGO:mountain,LOGO,mountain,Ja,Planai Schladming,Auto,37,47.372965,13.724591,24.26,379,126,37,Auto,37,Planai Schladming,https://www.sportsarea.at/,2026-08-02
1.2,LOGO:wellness,LOGO,wellness,Ja,sportsarea Grimming (am Platz),zu Fuß,9,47.481388,14.011762,0.58,9,3,1,zu Fuß,9,sportsarea Grimming (am Platz),https://www.sportsarea.at/,2026-08-02
1.2,LOIH:techstop,LOIH,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LOIH:breakfast,LOIH,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LOIH:city,LOIH,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LOIH:beach,LOIH,beach,Nein,,,,,,,,,,,,,https://www.bregenzerwald.at/en/,2026-08-02
1.2,LOIH:lake,LOIH,lake,Ja,"Strandbad Hard, Bodensee",Auto,19,47.495151,9.686781,12.29,192,64,19,Auto,19,"Strandbad Hard, Bodensee",https://www.bregenzerwald.at/en/,2026-08-02
1.2,LOIH:mountain,LOIH,mountain,Ja,Karren-Seilbahn Dornbirn,Fahrrad,23,47.400465,9.753523,4.38,68,23,7,Fahrrad,23,Karren-Seilbahn Dornbirn,https://www.bregenzerwald.at/en/,2026-08-02
1.2,LOIH:wellness,LOIH,wellness,Nein,,,,,,,,,,,,,https://www.bregenzerwald.at/en/,2026-08-02
1.2,LOIJ:techstop,LOIJ,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LOIJ:breakfast,LOIJ,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LOIJ:city,LOIJ,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LOIJ:beach,LOIJ,beach,Nein,,,,,,,,,,,,,https://www.kitzbueheler-alpen.com/en/stjo/,2026-08-02
1.2,LOIJ:lake,LOIJ,lake,Ja,Stadtbad Schwarzsee Kitzbühel,Auto,14,47.455386,12.366497,9.43,147,49,14,Auto,14,Stadtbad Schwarzsee Kitzbühel,https://www.kitzbueheler-alpen.com/en/stjo/,2026-08-02
1.2,LOIJ:mountain,LOIJ,mountain,Ja,Harschbichlbahn,Fahrrad,17,47.495519,12.425849,3.19,50,17,5,Fahrrad,17,Harschbichlbahn,https://www.kitzbueheler-alpen.com/en/stjo/,2026-08-02
1.2,LOIJ:wellness,LOIJ,wellness,Ja,Alpenhotel Kaiserfels,zu Fuß,8,47.51543,12.447666,0.54,8,3,1,zu Fuß,8,Alpenhotel Kaiserfels,https://www.kitzbueheler-alpen.com/en/stjo/,2026-08-02
1.2,LOKL:techstop,LOKL,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LOKL:breakfast,LOKL,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LOKL:city,LOKL,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LOKL:beach,LOKL,beach,Nein,,,,,,,,,,,,,https://www.flugplatz-lienz.at/flugplatz/flugplatzinfo/piloteninfo,2026-08-02
1.2,LOKL:lake,LOKL,lake,Ja,Tristacher See,Fahrrad,21,46.806921,12.796807,4.02,63,21,6,Fahrrad,21,Tristacher See,https://www.flugplatz-lienz.at/flugplatz/flugplatzinfo/piloteninfo,2026-08-02
1.2,LOKL:mountain,LOKL,mountain,Ja,"Zettersfeldbahn, Lienz",Fahrrad,12,46.841781,12.775777,2.33,36,12,4,Fahrrad,12,"Zettersfeldbahn, Lienz",https://www.flugplatz-lienz.at/flugplatz/flugplatzinfo/piloteninfo,2026-08-02
1.2,LOKL:wellness,LOKL,wellness,Nein,,,,,,,,,,,,,https://www.flugplatz-lienz.at/flugplatz/flugplatzinfo/piloteninfo,2026-08-02
1.2,LOLU:techstop,LOLU,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LOLU:breakfast,LOLU,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LOLU:city,LOLU,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LOLU:beach,LOLU,beach,Nein,,,,,,,,,,,,,https://www.fliegerclub-traunsee.at/der-flugplatz/,2026-08-02
1.2,LOLU:lake,LOLU,lake,Ja,"Gmundner Strandbad, Traunsee",Fahrrad,20,47.908656,13.784303,3.94,61,20,6,Fahrrad,20,"Gmundner Strandbad, Traunsee",https://www.fliegerclub-traunsee.at/der-flugplatz/,2026-08-02
1.2,LOLU:mountain,LOLU,mountain,Ja,Grünbergseilbahn Gmunden,Fahrrad,13,47.913524,13.807913,2.43,38,13,4,Fahrrad,13,Grünbergseilbahn Gmunden,https://www.fliegerclub-traunsee.at/der-flugplatz/,2026-08-02
1.2,LOLU:wellness,LOLU,wellness,Nein,,,,,,,,,,,,,https://www.fliegerclub-traunsee.at/der-flugplatz/,2026-08-02
1.2,LOSM:techstop,LOSM,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LOSM:breakfast,LOSM,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LOSM:city,LOSM,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LOSM:beach,LOSM,beach,Nein,,,,,,,,,,,,,https://www.losm.at/en/pilot-information.html,2026-08-02
1.2,LOSM:lake,LOSM,lake,Nein,,,,,,,,,,,,,https://www.losm.at/en/pilot-information.html,2026-08-02
1.2,LOSM:mountain,LOSM,mountain,Ja,Großeckbahn Mauterndorf,Fahrrad,11,47.141781,13.663073,2.07,32,11,3,Fahrrad,11,Großeckbahn Mauterndorf,https://www.losm.at/en/pilot-information.html,2026-08-02
1.2,LOSM:wellness,LOSM,wellness,Nein,,,,,,,,,,,,,https://www.losm.at/en/pilot-information.html,2026-08-02
1.2,LOWI:techstop,LOWI,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LOWI:breakfast,LOWI,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LOWI:city,LOWI,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LOWI:beach,LOWI,beach,Nein,,,,,,,,,,,,,https://www.innsbruck.info/en/,2026-08-02
1.2,LOWI:lake,LOWI,lake,Nein,,,,,,,,,,,,,https://www.innsbruck.info/en/,2026-08-02
1.2,LOWI:mountain,LOWI,mountain,Ja,Hungerburgbahn Talstation,Fahrrad,21,47.271131,11.395348,4.07,64,21,6,Fahrrad,21,Hungerburgbahn Talstation,https://www.innsbruck.info/en/,2026-08-02
1.2,LOWI:wellness,LOWI,wellness,Grenzfall,"Hotel Grauer Bär, Innsbruck",Fahrrad,22,47.268945,11.397509,4.16,65,22,6,Fahrrad,22,"Hotel Grauer Bär, Innsbruck",https://www.innsbruck.info/en/,2026-08-02
1.2,LOWK:techstop,LOWK,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LOWK:breakfast,LOWK,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LOWK:city,LOWK,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LOWK:beach,LOWK,beach,Nein,,,,,,,,,,,,,https://www.visitklagenfurt.at/,2026-08-02
1.2,LOWK:lake,LOWK,lake,Ja,"Strandbad Klagenfurt, Wörthersee",Fahrrad,35,46.61999,14.254599,6.82,107,35,10,Fahrrad,35,"Strandbad Klagenfurt, Wörthersee",https://www.visitklagenfurt.at/,2026-08-02
1.2,LOWK:mountain,LOWK,mountain,Nein,,,,,,,,,,,,,https://www.visitklagenfurt.at/,2026-08-02
1.2,LOWK:wellness,LOWK,wellness,Ja,Das Seepark Wörthersee Resort,Fahrrad,34,46.617917,14.261158,6.45,101,34,10,Fahrrad,34,Das Seepark Wörthersee Resort,https://www.visitklagenfurt.at/,2026-08-02
1.2,LOWS:techstop,LOWS,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LOWS:breakfast,LOWS,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LOWS:city,LOWS,city,Ja,Salzburger Altstadt,,,,,,,,,,,Salzburger Altstadt,,2026-08-04
1.2,LOWS:beach,LOWS,beach,Nein,,,,,,,,,,,,,https://www.gastein.com/en/,2026-08-02
1.2,LOWS:lake,LOWS,lake,Nein,,,,,,,,,,,,,https://www.gastein.com/en/,2026-08-02
1.2,LOWS:mountain,LOWS,mountain,Ja,"Untersbergbahn, Grödig",Fahrrad,42,47.725716,13.042192,8.03,125,42,12,Fahrrad,42,"Untersbergbahn, Grödig",https://www.gastein.com/en/,2026-08-02
1.2,LOWS:wellness,LOWS,wellness,Ja,Paracelsus Bad Salzburg,Fahrrad,16,47.806758,13.040352,3.08,48,16,5,Fahrrad,16,Paracelsus Bad Salzburg,https://www.gastein.com/en/,2026-08-02
1.2,LOWZ:techstop,LOWZ,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LOWZ:breakfast,LOWZ,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LOWZ:city,LOWZ,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LOWZ:beach,LOWZ,beach,Nein,,,,,,,,,,,,,https://www.zellamsee-kaprun.com/en,2026-08-02
1.2,LOWZ:lake,LOWZ,lake,Ja,Strandbad Seespitz,Fahrrad,12,47.311736,12.796414,2.22,35,12,3,Fahrrad,12,Strandbad Seespitz,https://www.zellamsee-kaprun.com/en,2026-08-02
1.2,LOWZ:mountain,LOWZ,mountain,Ja,Schmittenhöhebahn Talstation,Fahrrad,21,47.326405,12.772478,3.95,62,21,6,Fahrrad,21,Schmittenhöhebahn Talstation,https://www.zellamsee-kaprun.com/en,2026-08-02
1.2,LOWZ:wellness,LOWZ,wellness,Ja,TAUERN SPA Kaprun,Fahrrad,12,47.283218,12.759837,2.38,37,12,4,Fahrrad,12,TAUERN SPA Kaprun,https://www.zellamsee-kaprun.com/en,2026-08-02
1.2,LSGL:techstop,LSGL,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LSGL:breakfast,LSGL,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSGL:city,LSGL,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LSGL:beach,LSGL,beach,Nein,,,,,,,,,,,,,https://www.lausanne-tourisme.ch/,2026-08-02
1.2,LSGL:lake,LSGL,lake,Ja,"Plage de Vidy, Genfersee",Fahrrad,19,46.51581,6.596865,3.61,56,19,6,Fahrrad,19,"Plage de Vidy, Genfersee",https://www.lausanne-tourisme.ch/,2026-08-02
1.2,LSGL:mountain,LSGL,mountain,Nein,,,,,,,,,,,,,https://www.lausanne-tourisme.ch/,2026-08-02
1.2,LSGL:wellness,LSGL,wellness,Ja,"Spa Guerlain, Beau-Rivage Palace",Fahrrad,22,46.507997,6.629835,4.27,67,22,7,Fahrrad,22,"Spa Guerlain, Beau-Rivage Palace",https://www.lausanne-tourisme.ch/,2026-08-02
1.2,LSGS:techstop,LSGS,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LSGS:breakfast,LSGS,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSGS:city,LSGS,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LSGS:beach,LSGS,beach,Nein,,,,,,,,,,,,,https://leukerbad.ch/en/,2026-08-02
1.2,LSGS:lake,LSGS,lake,Ja,Walliser Natur- und Tallandschaft,,,,,,,,,,,Walliser Natur- und Tallandschaft,https://leukerbad.ch/en/,2026-08-02
1.2,LSGS:mountain,LSGS,mountain,Ja,Walliser Alpen,Fahrrad,16,46.195571,7.344096,2.99,47,16,5,Fahrrad,16,Walliser Alpen,https://leukerbad.ch/en/,2026-08-02
1.2,LSGS:wellness,LSGS,wellness,Grenzfall,Les Bains de Saillon,Auto,17,46.173468,7.195701,11.32,177,59,17,Auto,17,Les Bains de Saillon,https://leukerbad.ch/en/,2026-08-02
1.2,LSGT:techstop,LSGT,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LSGT:breakfast,LSGT,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSGT:city,LSGT,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LSGT:beach,LSGT,beach,Nein,,,,,,,,,,,,,https://www.la-gruyere.ch/,2026-08-02
1.2,LSGT:lake,LSGT,lake,Ja,Plage Lac de la Gruyère,Auto,14,46.678765,7.088955,9.48,148,49,14,Auto,14,Plage Lac de la Gruyère,https://www.la-gruyere.ch/,2026-08-02
1.2,LSGT:mountain,LSGT,mountain,Ja,Moléson-sur-Gruyères Seilbahn,Fahrrad,33,46.5601,7.038378,6.31,99,33,10,Fahrrad,33,Moléson-sur-Gruyères Seilbahn,https://www.la-gruyere.ch/,2026-08-02
1.2,LSGT:wellness,LSGT,wellness,Ja,"Les Bains de la Gruyère, Charmey",Fahrrad,28,46.621047,7.161799,5.3,83,28,8,Fahrrad,28,"Les Bains de la Gruyère, Charmey",https://www.la-gruyere.ch/,2026-08-02
1.2,LSZB:techstop,LSZB,techstop,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZB:breakfast,LSZB,breakfast,Ja,,,,,,,,,,,,,https://amantebelp.ch/restaurant/,2026-08-03
1.2,LSZB:city,LSZB,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LSZB:beach,LSZB,beach,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZB:lake,LSZB,lake,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZB:mountain,LSZB,mountain,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZB:wellness,LSZB,wellness,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZG:techstop,LSZG,techstop,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZG:breakfast,LSZG,breakfast,Ja,,,,,,,,,,,,,https://airporthotel.ch/,2026-08-03
1.2,LSZG:city,LSZG,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LSZG:beach,LSZG,beach,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZG:lake,LSZG,lake,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZG:mountain,LSZG,mountain,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZG:wellness,LSZG,wellness,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZL:techstop,LSZL,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LSZL:breakfast,LSZL,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZL:city,LSZL,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LSZL:beach,LSZL,beach,Nein,,,,,,,,,,,,,https://www.ascona-locarno.com/en,2026-08-02
1.2,LSZL:lake,LSZL,lake,Ja,"Lungolago Locarno, Lago Maggiore",Fahrrad,31,46.167629,8.801818,5.96,93,31,9,Fahrrad,31,"Lungolago Locarno, Lago Maggiore",https://www.ascona-locarno.com/en,2026-08-02
1.2,LSZL:mountain,LSZL,mountain,Ja,"Funivia Cardada, Orselina",Fahrrad,36,46.175898,8.792083,6.87,107,36,10,Fahrrad,36,"Funivia Cardada, Orselina",https://www.ascona-locarno.com/en,2026-08-02
1.2,LSZL:wellness,LSZL,wellness,Ja,Termali Salini Locarno,Fahrrad,30,46.162394,8.803373,5.8,91,30,9,Fahrrad,30,Termali Salini Locarno,https://www.ascona-locarno.com/en,2026-08-02
1.2,LSZR:techstop,LSZR,techstop,Nein,,,,,,,,,,,,,,2026-08-02
1.2,LSZR:breakfast,LSZR,breakfast,Nein,,,,,,,,,,,,,,2026-08-03
1.2,LSZR:city,LSZR,city,Nein,,,,,,,,,,,,,,2026-08-04
1.2,LSZR:beach,LSZR,beach,Nein,,,,,,,,,,,,,https://www.appenzell.ch/en/,2026-08-02
1.2,LSZR:lake,LSZR,lake,Ja,Strandbad Altenrhein,zu Fuß,18,47.491683,9.548844,1.17,18,6,2,zu Fuß,18,Strandbad Altenrhein,https://www.appenzell.ch/en/,2026-08-02
1.2,LSZR:mountain,LSZR,mountain,Nein,,,,,,,,,,,,,https://www.appenzell.ch/en/,2026-08-02
1.2,LSZR:wellness,LSZR,wellness,Nein,,,,,,,,,,,,,https://www.appenzell.ch/en/,2026-08-02
1.2,EDLA:techstop,EDLA,techstop,Ja,Technischer Zwischenstopp Sauerland,,,,,,,,,,,Technischer Zwischenstopp Sauerland,https://www.flugplatz-arnsberg-menden.de/en/aerodrome-data/,2026-08-09
1.2,EDLA:lake,EDLA,lake,Ja,Sauerland und Möhnetal,Taxi,15,,,,,,,,,Sauerland und Möhnetal,https://www.sauerland.com/,2026-08-09
1.2,EDMB:techstop,EDMB,techstop,Ja,Technischer Zwischenstopp Biberach,,,,,,,,,,,Technischer Zwischenstopp Biberach,https://edmb.de/fur-piloten/an-abflug/,2026-08-09
1.2,EDVE:techstop,EDVE,techstop,Ja,Technischer Zwischenstopp Braunschweig-Wolfsburg,,,,,,,,,,,Technischer Zwischenstopp Braunschweig-Wolfsburg,https://www.fhbwe.de/,2026-08-09
1.2,EDXF:city,EDXF,city,Ja,Flensburg,Bus,10,,,,,,,,,Flensburg,https://www.flensburg.de/,2026-08-09
1.2,EDXF:lake,EDXF,lake,Ja,Stiftungsland Schäferhaus,zu Fuß,10,54.784767,9.358114,1.5,20,8,3,zu Fuß,10,Stiftungsland Schäferhaus,https://www.stiftungsland.de/,2026-08-09
1.2,EDXB:beach,EDXB,beach,Ja,Büsum und Nordseestrand,Fahrrad,20,54.1296,8.8587,5,65,20,10,Fahrrad,20,Büsum und Nordseestrand,https://www.buesum.de/,2026-08-09
1.2,EDAX:lake,EDAX,lake,Ja,Müritz und Mecklenburgische Seenplatte,Fahrrad/Mietwagen,20,,,,,,,,,Müritz und Mecklenburgische Seenplatte,https://www.mueritz-airpark.de/flugplatz/daten/,2026-08-09
1.2,ETHN:techstop,ETHN,techstop,Ja,Technischer Zwischenstopp Niederstetten,,,,,,,,,,,Technischer Zwischenstopp Niederstetten,https://www.flugplatz-ethn.de/Flugplatz,2026-08-09
1.2,LOAN:city,LOAN,city,Ja,Wiener Neustadt,Taxi,10,47.813,16.244,3.5,45,15,8,Taxi,10,Wiener Neustadt,https://www.wiener-neustadt.at/de/tourismus,2026-08-09
1.2,EDLA:breakfast,EDLA,breakfast,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDLA:city,EDLA,city,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDLA:beach,EDLA,beach,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDLA:mountain,EDLA,mountain,Ja,Sauerland,,,,,,,,,,,Sauerland,https://www.sauerland.com/,2026-08-09
1.2,EDLA:wellness,EDLA,wellness,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDMB:breakfast,EDMB,breakfast,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDMB:city,EDMB,city,Ja,Biberach,,,,,,,,,,,Biberach,https://www.biberach-tourismus.de/,2026-08-09
1.2,EDMB:beach,EDMB,beach,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDMB:lake,EDMB,lake,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDMB:mountain,EDMB,mountain,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDMB:wellness,EDMB,wellness,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDVE:breakfast,EDVE,breakfast,Nein,,,,,,,,,,,,,,2026-08-09
1.2,EDVE:city,EDVE,city,Ja,Braunschweig und Wolfsburg,,,,,,,,,,,Braunschweig und Wolfsburg,https://www.braunschweig.de/tourismus/,2026-08-09
1.2,EDVE:beach,EDVE,beach,Nein,,,,,,,,,,,,,,2026-08-09
